Prot_1,Prot_2
SET,ELF4
FOXO3,FOXK1
FOXO3,FOXO6
FOXO3,FKBP4
FOXO3,ARHGEF2
FOXO3,NR1H3
FOXO3,RB1
FOXO3,USP7
FOXO3,MAPK6
FOXO3,NR1H2
FOXO3,CEP44
FOXO3,VIRMA
FOXO3,TP53
FOXO3,TAF5L
FOXO3,CDC27
FOXO3,PPP2CB
FOXO3,PGK1
FOXO1,VIRMA
FOXO1,FOXO6
FOXO1,FOXO4
FOXO1,SMARCA4
FOXO1,RB1
FOXO1,SNX17
FOXO1,ATG7
FOXO1,HOXC13
FOXO1,TNS2
FOXO1,SETD7
FOXO1,NTPCR
FOXO1,HOXD13
FLI1,SOX30
FLI1,SIAH1
FLI1,GATA1
MPPED1,NR2F6
MPPED2,IKZF1
MPPED2,NR2F6
FOXC1,FOXJ2
FOXC1,POU2F1
HIF1AN,STAT3
B2RCW4,NR3C1
PPP1R16B,IKZF3
UBR5,FOXJ2
SOCS1,ETV6
CCNH,TCF12
H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16,GTF2I
H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16,REST
GSK3B,DNMT1
LRRK2,GTF2I
ABHD10,FOXK1
NGRN,DNMT1
MRPL12,ZNF76
CDC25A,NFYA
ZNF829,STAT3
ZNF829,GTF2B
ANKRD20A1,NFATC1
NCOR2,AHR
NCOR2,FOS
NCOR2,POU2F1
NCOR1,ETV6
NCOR1,NR3C1
NCOR1,FOXK1
AGTPBP1,FOXK1
NFKB1,ELF1
NFKB1,NR3C1
NFKB2,GTF2I
SIAH1,ZNF148
SIAH1,STAT3
SIAH2,STAT3
SPATA22,GTF2B
PIAS2,GTF2I
PIAS2,IKZF1
PIAS3,STAT3
PIAS3,CREM
HIVEP1,STAT3
HIVEP1,NFYC
HIVEP1,POU2F1
HSPBP1,ELF2
SAE1,NFYC
AP4M1,HMGA1
NEUROG1,TCF12
AP1M1,ETV6
AP1M1,IKZF1
CPNE7,IKZF3
OSBPL5,ZNF281
UBA7,FOXK1
DST,NFYC
STRN3,TCF12
HOPX,TCF12
FRMPD1,NFATC1
FYCO1,FOXK1
LMO1,ZNF76
LMO1,ZNF143
LMO1,GATA3
LMO1,IKZF3
LMO1,IKZF1
LMO1,BCL11A
LMO1,ZNF460
LMO2,STAT3
LMO2,IKZF1
LMO2,IKZF3
LMO3,ZNF143
LMO3,FOS
LMO3,IKZF1
LMO4,IKZF1
LMO4,IKZF3
LMO4,NFYC
LMO4,ZNF467
ATPAF2,IKZF3
MCRS1,GTF2I
MCRS1,IKZF1
MCRS1,IKZF3
MAZ,BPTF
MAZ,KRTAP10-9
MAZ,TIAM1
MAZ,KDM4D
MAZ,KEAP1
ZNF121,RPSA
ZNF121,KEAP1
ZNF121,RBAK
PSMC3,ELF2
PSMC5,FOS
ARFIP2,STAT3
CERK,NR3C1
EIF3M,ZNF783
WT1,SOX4
CDKN2A,SOX4
CDKN2D,IKZF3
CDKN2D,NR4A2
BARD1,IKZF1
CSTF2T,FOXJ2
NFATC1,HDAC2
NFATC1,ISL1
NFATC1,PDS5A
NFATC1,JUND
NFATC1,TAF10
NFATC1,SMARCA4
NFATC1,SMARCA5
NFATC1,SMC3
NFATC1,SMC2
NFATC1,H3-4
NFATC1,FLYWCH1
NFATC1,ZMYM3
NFATC1,SMARCB1
NFATC1,BEND3
NFATC1,FOS
NFATC1,H2AC7
NFATC1,HMGA2
NFATC1,HMGA1
NFATC1,HOXC13
NFATC1,H2BC4|H2BC6|H2BC7|H2BC8|H2BC10
NFATC1,TP53
NFATC1,H2BC1
NFATC1,HOXD13
NFATC1,GATAD2B
NFATC1,RBPJ
NFATC1,ATF3
NFATC1,ATF2
NFATC2,MAPK9
NFATC2,IRF4
NFATC2,VIRMA
NFATC2,FOS
AP2B1,GTF2I
GTF2E1,GTF2B
GTF2E2,GTF2B
SPATC1L,IKZF1
TCTE1,NR3C1
TCTE1,ELF2
RALY,ZNF76
SRRT,STAT3
VPS53,THAP11
VPS52,THAP11
ALKBH3,IKZF1
GARS1,KLF6
COP1,JUNB
COP1,FOS
NRIP1,NR3C1
NRIP1,AHR
NRIP2,ZNF76
TEKT5,ZNF76
RHOA,IKZF3
LUC7L2,NFYA
EHHADH,IKZF3
NME7,IKZF3
NME7,IKZF1
TEKT3,IKZF3
FOS,GRHPR
FOS,SUMO3
FOS,SUMO2
FOS,ATF2
FOS,SIRPG
FOS,MAFB
FOS,CREB5
FOS,PRMT5
FOS,TSPAN2
FOS,CCND1
FOS,GRB10
FOS,EEF1D
FOS,YEATS4
FOS,JADE2
FOS,FNBP1L
FOS,CCDC120
FOS,BECN1
FOS,HOXD13
FOS,FAAP100
FOS,SH2D1B
FOS,NCOA1
FOS,F8W8U5
FOS,NR2F6
FOS,NR2F1
FOS,USF2
FOS,FHL3
FOS,VARS1
FOS,USF1
FOS,PPP1R12A
FOS,TRAPPC13
FOS,MAPK9
FOS,ASCL4
FOS,JUND
FOS,DET1
FOS,SRPK1
FOS,GPBP1L1
FOS,CENPO
FOS,UTP4
FOS,JUNB
FOS,CCDC26
FOS,WDR88
FOS,CEBPG
FOS,LPIN1
FOS,HSD17B4
FOS,LUZP4
HOMEZ,ZNF76
LCK,STAT3
UPF2,HMGA1
IL1B,IRF4
RBM8A,HMGA1
RBM8A,TCF12
IL16,ZNF143
TTF2,TCF12
RBMS1,ZNF143
ANXA8,GTF2B
MCM7,IKZF3
MCM6,SOX4
MCM4,SOX4
ZNF143,NUDT22
ZNF143,IQUB
ZNF143,RBPJ
ZNF143,FHL2
ZNF143,EAF1
ZNF143,HNRNPL
ZNF143,SMAP2
ZNF143,LIN54
ZNF148,TRIM10
ZNF148,GORASP2
ZNF148,SUMO2
ZNF148,GLRX3
ZNF148,PNMA1
ZNF148,LNX2
ZNF148,JADE1
ZNF148,POU6F2
ZNF148,VIRMA
ZNF148,FOXJ2
ZNF148,LNX1
ZNF148,CEP63
ZNF148,DEUP1
ZNF148,PLEKHG4
ZNF148,FAM22F
BRMS1,FOXK1
GRIP1,NR3C1
FOXK2,FOXK1
FOXK2,NFYC
FOXK1,HDAC1
FOXK1,HDAC2
FOXK1,AGGF1
FOXK1,USP28
FOXK1,SUDS3
FOXK1,RABGGTB
FOXK1,USP47
FOXK1,RB1
FOXK1,VIRMA
FOXK1,CTBP1
FOXK1,DCAF7
FOXK1,DYRK1B
FOXK1,RNPS1
FOXK1,RBL2
FOXK1,KANK2
FOXK1,ING2
FOXK1,TP53BP1
FOXK1,PPP6R1
FOXK1,UBR4
FOXK1,TP53
FOXK1,TBC1D4
FOXK1,BAP1
FOXK1,AMOT
INO80,GTF2I
GOLGA5,THAP11
GOLGA5,ZNF281
PMP22,ZNF281
PMP22,ATF3
HOXD13,FOXJ2
LIN54,NFYC
LIN54,ZNF76
LIN54,FOXJ2
LIN52,BCL11A
BDNF,JUNB
NANOG,ZNF281
MAPK1,STAT3
MAPK6,JUNB
MAPK8,JUND
MAPK9,JUNB
WTAP,THAP11
WTAP,TCF12
WTAP,IKZF1
VPS39,STAT3
METTL3,GTF2I
STAT5A,TCF12
KCTD9,ZNF76
HCFC1,THAP11
HCFC1,POU2F1
MLC1,GTF2B
POLR2K,GTF2B
GATAD1,BCL11A
ZBTB47,ZNF394
MRPL53,IKZF3
TARDBP,ATF3
NATD1,IKZF3
ALOXE3,ZNF76
CTCF,SUMO2
CTCF,PRC1
CTCF,CAND1
CTCF,SUZ12
CTCF,H1-1
CTCF,VIRMA
CTCF,TRAF2
CTCF,ZMYM6
CTCF,ZMYM4
CTCF,STAG2
CTCF,PARP1
CTCF,NPM1
CTCF,CSNK2B
FKBP3,HMGA1
NF2,SOX4
NF1,SOX4
ARID2,NFYC
BLK,IKZF3
BLK,STAT3
PPP1R18,IKZF3
ZNF420,ZNF76
ATXN1,PRDM1
ATXN1,CREM
ATXN1,NFYA
ATXN1,ATF3
CCDC187,IKZF3
SMC3,FOXJ2
GRIPAP1,THAP11
LASP1,STAT3
LASP1,NFYA
MICALL2,ZNF281
TWIST1,STAT3
TWIST2,TCF12
CREM,CASP8AP2
CREM,RAD18
CREM,NCALD
CREM,BHLHE40
CREM,RBPJ
CREM,FHL5
CREM,MKNK1
CREM,TSNAX
CREM,NCS1
CREM,EMP3
CREM,MYOZ3
CREM,POU2F1
KRT40,ZNF76
NUTF2,THAP11
RAB5A,GTF2B
AZU1,STAT3
RNPS1,ZNF394
EGLN3,IKZF3
EGLN3,FOXJ2
OGT,THAP11
PDPK1,GTF2I
MCM2,SOX4
DUSP15,GTF2I
SPRY1,ZNF441
SPRY1,STAT3
CDKL3,IKZF1
USF2,FOXJ2
BAP18,BCL11A
GTF2A1,NFYA
RP2,STAT3
POU2F2,NR3C1
POU2F2,POU2AF1
POU2F2,FOXJ2
POU2F2,FOXC2
POU2F1,PRKDC
POU2F1,NR2B1
POU2F1,NFYA
POU2F1,HNRNPH1
POU2F1,SOX2
POU2F1,PPIP5K2
POU2F1,POU6F2
POU2F1,VIRMA
POU2F1,NR3C1
POU2F1,ZMYM6
POU2F1,ARPC3
POU2F1,RXRA
POU2F1,TNF
POU2F1,MLLT10
POU2F1,SNAPC4
POU2F1,CEBPE
POU2F1,POU2AF1
POU2F1,PRR20A
POU2F1,FOXC2
BPTF,BCL11A
H3-4,DNMT1
RNF183,GTF2B
ZNF131,FOXJ2
ZBTB20,NR3C1
ZBTB24,BCL11A
ZNF526,ZNF76
MSGN1,TCF12
SYT17,IKZF1
GEM,IKZF3
IFNAR2,STAT2
PHF8,THAP11
VPS28,TCF12
TCHP,IKZF3
SS18L1,STAT3
SS18L1,TCF7
SS18L1,ATF3
UCHL5,GTF2I
UCHL1,ATF3
CHAF1A,BCL11A
NFYA,UBL5
NFYA,HMGCS1
NFYA,NFYC
NFYA,BANP
NFYA,ZHX1
NFYA,QRICH1
NFYA,IRGQ
NFYA,APPBP2
NFYA,CSNK2A1
NFYA,TP53
NFYA,CDK2
SMARCA4,SOX4
SMARCA4,NR3C1
SMARCA4,REST
SMARCA4,ATF3
SMARCA5,FOXJ2
SMARCA5,BCL11A
TERT,SOX4
CASP4,ELF4
MYC,GTF2I
MYC,GTF2B
MYC,SOX4
MYC,ZNF281
TRMT1L,GTF2B
CCDC102B,IKZF3
CIITA,IRF4
CIITA,PRDM1
OSGIN1,IKZF3
OSGIN1,TCF12
CCDC24,IKZF3
DCAF15,ZEB1
TXN,NR3C1
TXK,IKZF1
BLZF1,IKZF3
BLZF1,ZNF76
KIF14,JUNB
KIF14,GTF2I
KIF14,AHR
KIF14,HMGA1
APBB2,ATF3
SMARCD1,IKZF3
GATA3,HDAC1
GATA3,HDAC3
GATA3,HDAC2
GATA3,PLEKHG4
GATA3,KRTAP12-1
GATA3,RARB
GATA3,CYSRT1
CCND1,STAT3
CCND1,JUND
SCNM1,ZNF76
SCNM1,IKZF3
SCNM1,IKZF1
TCF12,STK16
TCF12,RNASEL
TCF12,CDKN2C
TCF12,TSNAX
TCF12,PRSS23
TCF12,TBC1D21
TCF12,TCF4
TCF12,LNX1
TCF12,LAMTOR5
TCF12,SH2D1B
TCF12,NHLH2
TCF12,PHIP
TCF12,TCF23
TCF12,ASCL3
TCF12,ASCL4
TCF12,CDC20B
TCF12,MYF6
TCF12,EDRF1
TCF12,EXOC8
TCF12,MAPKBP1
RPS27A,DNMT1
SOX14,NR3C1
HES4,GTF2B
CAPNS1,STAT3
TRIM59,STAT3
CCNDBP1,ZNF394
MISP,IKZF3
CDC23,ZFX
PRC1,HMGA1
SETMAR,IKZF3
HMGCL,GTF2B
PDZD4,IKZF3
RYBP,GTF2B
ZNF644,ZNF281
ZNF644,FOXJ2
CREB5,JUND
HGS,KLF4
HGS,NFYC
PRCC,ZNF281
SLU7,FOXJ2
FAM228A,ZNF76
ZNF394,DDX54
ZNF394,SCAND1
ZNF394,ZSCAN32
ZNF394,ZNF397
NUDT21,IKZF1
PEBP1,DNMT1
PEBP1,HMGA1
SHPRH,BCL11A
DMWD,ZNF460
CLOCK,THAP11
SH3BP2,STAT3
CBX5,DNMT1
CBX2,GTF2B
ASCL4,GTF2B
CD247,ZNF281
PIK3R2,IKZF3
PIK3R2,STAT3
SUZ12,BCL11A
SUZ12,DNMT1
SUZ12,GTF2I
LSM4,IKZF1
MTUS2,GTF2I
MTUS2,ZNF76
ANKS1A,IKZF3
POU6F2,NFYC
POU6F1,NFYC
IRF4,SPI1
IRF4,TRAF2
IRF4,TRAF6
IRF4,HOXC11
IRF4,STAT4
IRF4,TSEN54
IRF4,GIPC2
IRF4,SPIB
IRF4,ETV7
FOXA1,HMGA1
INO80E,GTF2I
DEUP1,ZNF460
FAM22F,NFYC
RABGEF1,THAP11
MOS,IKZF1
GAA,STAT2
SUV39H1,DNMT1
SUV39H1,ATF3
BCL2L2,IKZF1
SPINT2,THAP11
SPINT2,ELF2
TSPAN5,THAP11
ZNF441,STX1A
ZNF441,MDFI
ZNF441,YPEL3
ZNF441,CYSRT1
L3MBTL3,ZNF76
OFCC1,STAT3
SLAIN1,ZNF76
AP4S1,GTF2I
KCNAB2,ZNF281
LNX1,IKZF3
MYL10,ZNF76
ABL2,STAT3
B0V265,DNMT1
HNRNPU,THAP11
HNRNPM,STAT3
HNRNPF,IKZF3
HMGA1,NEDD4
HMGA1,FOXE1
HMGA1,MAP2K1
HMGA1,RACGAP1
HMGA1,CEBPB
HMGA1,CAMK2A
HMGA1,PPARG
HMGA1,EMC2
HMGA1,NPM1
HMGA1,CSNK2A1
HMGA1,RPS6KA3
HMGA1,HSP90AA1
HMGA1,EWSR1
SUDS3,BCL11A
HSP90AA1,AHR
HSP90AA1,PRDM1
HSP90AA1,STAT2
HSP90AA1,NR3C1
HSP90AA1,ATF3
DOK2,STAT3
DOK3,STAT3
DOK4,STAT2
DOK5,ATF3
PDIA3,STAT3
ELF1,NFYC
ELF1,VIRMA
C10ORF55,ZNF76
SPATA8,ZNF76
HSPA4,NR3C1
CRBN,IKZF1
CRBN,IKZF3
CTBP1,THAP11
CTBP1,ZEB1
CTBP1,IKZF1
CTBP1,TGIF1
TSG101,NR3C1
GTF3C3,FOXJ2
GTF3C1,KLF6
GTF3C1,FOXJ2
GTF3C4,FOXJ2
XPO1,AHR
EPS15L1,SOX4
ZEB1,USP7
VPS29,TGIF1
NFRKB,GTF2I
MAGEA1,GTF2I
MAGEA6,ZNF76
MAGEA6,GTF2I
ZGPAT,IKZF3
HDAC1,PRDM1
HDAC1,REST
HDAC1,TGIF1
HDAC1,DNMT1
HDAC1,STAT3
HDAC1,IKZF1
HDAC1,BCL11A
HDAC1,NR3C1
HDAC1,ATF3
HDAC2,DNMT1
HDAC2,IKZF3
HDAC2,GTF2I
HDAC2,FOXJ2
HDAC2,PRDM1
HDAC2,IKZF1
HDAC2,BCL11A
HDAC2,KLF4
DPY30,GTF2I
DPY30,BCL11A
MED1,NR3C1
PINK1,STAT3
ZBTB32,ELF2
NXPH2,STAT3
BTK,GTF2I
FOXF2,FOXJ2
SNRPA1,IKZF1
RPS4X,GTF2B
CST1,GTF2B
TMEM52B,THAP11
CTDP1,GTF2B
PRG2,ZNF460
PCBD2,STAT3
OTUB2,GTF2I
TRIM54,GTF2I
SULT2A1,STAT3
STK11,SOX4
DCAF8,GTF2B
ZFX,VIRMA
ZFX,CENPQ
POLR3D,ATF3
DNMT1,SNAI1
DNMT1,SUMO2
DNMT1,EZH2
DNMT1,EED
DNMT1,B9D2
DNMT1,CUL4B
DNMT1,STAT3
DNMT1,CDKL4
DNMT1,RB1
DNMT1,VIRMA
DNMT1,DDB1
DNMT1,B4DT73
DNMT1,PARP1
DNMT1,NR2C2
DNMT1,UHRF2
DNMT1,USP7
DNMT1,UHRF1
DNMT1,SETD7
DNMT1,TP53
DNMT1,PHF20L1
DNMT1,MCRIP1
DNMT1,CDK2
DNMT1,CSNK2B
PRMT5,PRDM1
FOXJ2,ZMYM2
FOXJ2,NFYC
FOXJ2,TOMM40
FOXJ2,NCOA2
FOXJ2,ESS2
FOXJ2,HIC2
FOXJ2,ZFHX4
FOXJ2,ZMYM3
FOXJ2,NR3C1
FOXJ2,ZMYND8
FOXJ2,ZMYM4
FOXJ2,QRICH1
FOXJ2,HOXC13
FOXJ2,SALL1
FOXJ2,PATZ1
FOXJ2,KDM5C
FOXJ2,EYA4
FOXJ2,WDR55
FOXJ2,GATAD2B
LENG1,IKZF3
CDK2,THAP11
SMAP1,NFYC
CDK11A,ZNF460
ZC2HC1C,ZNF76
ATP6V0D2,IKZF3
NEU1,JUNB
CDK4,IKZF3
RPS9,STAT3
DDIT4L,ZNF76
IGSF21,ATF3
ZNF891,VIRMA
OAZ3,IKZF3
C3ORF36,ZNF76
MAFF,NR3C1
KRAS,SOX4
CCDC185,IKZF1
IL22RA1,STAT3
NEDD9,ZNF76
GOLGA6A,IKZF3
ZNF623,ZNF76
ZNF488,GTF2B
ZNF484,VIRMA
SH2D4A,IKZF1
JUNB,SUMO2
JUNB,BATF2
JUNB,ATF3
JUNB,ATF2
JUND,SUMO2
JUND,ATF3
THAP11,ACTA2
THAP11,PSMD9
THAP11,RTEL1
THAP11,YEATS4
THAP11,ARNTL
THAP11,HASPIN
THAP11,CCHCR1
THAP11,ABRAXAS2
THAP11,GIT2
THAP11,DZIP3
THAP11,HCTP4
THAP11,VPS50
PTPN1,STAT3
TRAF6,GTF2I
TRAF6,STAT3
KANK2,IKZF3
HOXC11,STAT3
TSC1,SOX4
TSC1,BCL11A
ZMYM2,IKZF3
ZMYM3,GTF2I
ZMYM6,NFYC
ZMYM6,ZNF76
POLR1C,IKZF3
POLR1D,NR3C1
GTF2B,RPP25
GTF2B,USP2
GTF2B,IK
GTF2B,JADE3
GTF2B,ZG16B
GTF2B,LPIN1
GTF2B,NR2F1
GTF2B,OXSM
GTF2B,JAK3
GTF2B,BAHD1
GTF2B,CST2
GTF2B,FAM9A
GTF2B,SLC22A2
GTF2B,CST4
JAK2,STAT3
JAK1,STAT3
GTF2I,HDAC3
GTF2I,INPPL1
GTF2I,USF1
GTF2I,VIRMA
GTF2I,CYP1A1
GTF2I,GTF2IRD2B
GTF2I,USP7
GTF2I,VPS11
PPARD,STAT3
MAGOHB,IKZF3
MAGOHB,IKZF1
NR2F1,AHR
NR2F1,BCL11A
NR2F2,BCL11A
NR2F2,NR2F6
ARMC7,IKZF1
ARMC7,IKZF3
DDB1,AHR
KIF21B,ZNF281
F8VSB5,NR3C1
ZMYND8,BCL11A
KLF6,POLA2
KLF4,GYS1
REST,HDAC5
REST,B3KNW7
REST,VIRMA
KLHDC7B,NFYC
MAP3K13,STAT3
ZNF543,VIRMA
MIPOL1,IKZF3
SNAI2,ZNF76
PTGES3,NR3C1
MORF4L1,IKZF1
ZFPM2,STAT3
YME1L1,BCL11A
MAP3K7,STAT3
SH2D2A,STAT3
ECH1,STAT3
KRTAP12-3,ZNF467
TP53,NR3C1
TP53,ATF3
FARS2,IKZF3
STX11,IKZF3
C1ORF174,IKZF1
LDOC1,IKZF3
STMN3,ZNF76
FAM161A,IKZF1
TEKT4,IKZF3
SDAD1,TGIF1
CWF19L2,IKZF1
MTF2,BCL11A
ATF3,STAT3
ATF3,B3KNW7
ATF3,CEBPG
ATF3,ATF2
BYSL,IKZF1
BYSL,IKZF3
SUMO2,ZNF281
SUMO2,MEF2D
SUMO2,NR3C1
SUMO2,ETV6
SUMO2,ELF2
CNDP2,STAT3
AHR,AIP
AHR,NCOA1
AHR,STUB1
AHR,RB1
AHR,VIRMA
AHR,NCOA2
GADD45GIP1,STAT3
TSTD2,IKZF3
TSTD2,IKZF1
LHX3,ZNF76
EMC2,IKZF3
EGLN1,ZNF281
TP73,NFYC
PRR20A,NFYC
EXOC8,IKZF3
NR2B1,NR4A2
ARHGEF6,IKZF3
WDCP,ZNF281
LIN9,BCL11A
CABIN1,MEF2D
ZNF766,FHL5
MEF2D,HDAC5
USF3,NFYC
B3KNW7,NR3C1
EZH2,BCL11A
STIP1,PRDM1
VIRMA,NR3C1
VIRMA,PRDM1
VIRMA,ZNF460
VIRMA,STAT3
VIRMA,ETV6
ZBTB3,NR3C1
NR4A2,RXRA
NR4A2,RXRB
ZBTB9,NR3C1
Q5SQP8,TGIF1
MAPRE3,IKZF1
RNF214,ZNF76
MDFI,TGIF1
ACTC1,BCL11A
ZNF34,NFYC
FHL2,ZNF76
FHL2,IKZF1
FHL3,IKZF3
FTH1,NR3C1
RAD51D,IKZF1
RAD51D,IKZF3
GATAD2B,BCL11A
GATAD2A,BCL11A
YES1,IKZF3
TP53BP1,NR3C1
MRPS31,STAT3
GLRX3,IKZF1
STUB1,PRDM1
STUB1,NR3C1
CAPN1,STAT3
SPAG9,SOX4
OSTF1,NFYC
MKRN3,IKZF3
DYRK2,IKZF1
ST13,PRDM1
NCOA2,NR3C1
NCOA1,NR3C1
NCOA1,STAT3
ESS2,IKZF3
PHIP,ZNF281
BCL11A,ZNF219
BCL11A,EED
BCL11A,NCK2
BCL11A,FXR2
BCL11A,BCL11B
BCL11A,PHF20L1
BCL11A,PHF1
BCL11A,HAT1
NR3C2,NR3C1
NR3C1,ZNF496
NR3C1,RBM14
NR3C1,SMIM40
NR3C1,DAP3
NR3C1,STAT3
NR3C1,FKBP4
NR3C1,FKBP5
NR3C1,RXRB
NR3C1,CEP43
FKBP5,PRDM1
ARNT2,IKZF3
CBL,STAT3
CBL,MZF1
LETM1,ZNF76
HIC1,STAT3
ZC4H2,ZNF76
IKZF4,IKZF1
IKZF4,IKZF3
TCEANC,IKZF3
YPEL3,ZNF76
HDAC3,STAT3
ANKRD26P1,STAT3
RAD52,NFYC
USP2,IKZF3
USP6,ZNF76
USP7,ZNF76
USP7,ETV6
SOX4,FZR1
TGIF1,STK16
VXN,ZNF76
GNL3,STAT3
TRAPPC6A,IKZF3
STAT3,ZNF281
STAT3,SUPT20H
STAT3,STAT1
STAT3,TCEAL1
STAT3,ZNRD2
STAT2,STAT1
TBC1D22B,IKZF3
TBC1D22B,ZNF76
PSMF1,IKZF3
ZNF76,IKZF3
ZNF76,RPS21
ZNF76,CAND1
GOLGA2,IKZF3
DNM2,PRDM1
ETV7,ETV6
STK16,IKZF3
IKZF5,IKZF1
IKZF5,IKZF3
IKZF1,CBX8
IKZF1,IKZF3
IKZF1,IKZF2
IKZF3,CATSPER1
IKZF3,BCAS2
IKZF3,RCOR3
IKZF3,CCHCR1
ELF2,PRPS1
